pop_2009,per_capita_09,PCT_LACCESS_POP10,PCT_LACCESS_HHNV10,GROC09,RECFAC09,PCT_LACCESS_LOWI10,SUPERC09,CONVS09,SPECS09,WICS08,PCH_GROC_09_14,FFR09,FSR09,PCT_NSLP09,PCT_CACFP09,PCT_DIABETES_ADULTS08,PCT_OBESE_ADULTS08,METRO13
8844,47835,18.21093133,1.885770239,4,2,5.894634222,0,2,1,3,FALSE,4,10,7.66729709,1.413655216,6.8,30.5,0
32931,30165,24.55465314,1.715019599,2,1,5.469865232,1,15,1,5,FALSE,18,16,12.12789614,1.007802994,8.7,27.4,0
138778,31687,19.25535033,2.186118076,23,11,7.040239514,3,55,7,19,FALSE,104,49,9.703633786,1.072691744,11.8,30.4,1
9568,33378,39.04262805,2.768622652,4,2,11.29772471,0,6,1,2,FALSE,2,11,13.11203063,1.247799097,8.6,27.6,0
437623,39192,28.24117017,2.655222215,114,62,11.46346952,11,222,42,81,TRUE,369,294,13.06603005,1.313646519,10.8,29.6,1
24084,27659,20.10941296,6.262152749,2,0,7.333570155,1,16,0,3,FALSE,5,7,10.9781941,0.73534796,14.5,36,1
4344,27016,23.72767772,5.111747124,1,0,8.809050207,0,2,0,2,FALSE,1,8,8.898951226,0.961596182,9.1,27.2,0
7056,32333,37.20673742,5.203199856,3,2,14.56253031,0,8,0,4,FALSE,9,11,13.08077594,1.652914943,9.8,29.3,0
28720,32687,15.69135169,1.544443106,7,8,6.229738659,1,28,0,5,FALSE,23,25,10.77667438,1.05044108,9.4,29.4,0
295511,31883,30.32687076,2.049422546,50,21,9.213515773,7,154,13,34,FALSE,138,205,8.417275916,0.974292275,11.5,24.4,1
1214050,37559,25.18524178,1.273753741,279,107,7.031921052,17,510,101,131,FALSE,735,763,8.417275916,0.974292275,8.3,26.1,1
350850,33037,15.34042734,1.150306172,61,42,4.873604172,18,142,30,55,TRUE,278,287,8.124539131,1.069123552,6.9,25.9,1
28326,34954,19.10826548,1.600967967,3,2,3.792811018,0,17,0,4,TRUE,8,6,13.13427904,1.424865129,9.7,28.2,1
2399,33769,52.3251039,3.115424896,1,0,16.14119378,0,1,1,3,FALSE,0,3,12.51058988,2.552547446,9.6,29.5,0
10656,36392,18.07042505,1.617969887,1,1,4.115905065,0,7,0,2,TRUE,3,6,13.11203063,1.247799097,9,29.1,0
154050,42714,35.95490558,4.863894665,31,17,9.605533143,2,69,7,14,TRUE,111,93,9.275093311,1.440967568,8.7,27,1
88244,49002,33.57761255,2.426493527,13,13,4.641850914,0,28,5,8,FALSE,55,52,7.590923239,0.826373924,8.9,27.3,1
44623,26781,16.77931349,3.452858823,5,4,5.915520803,1,26,2,5,TRUE,22,27,13.13134268,1.224744981,8.9,26.8,1
353693,33653,33.09079211,2.642069296,45,55,10.13009857,9,112,23,29,TRUE,216,244,12.27079455,0.953634165,10,30.2,1
3647,29757,12.63249432,1.322623812,2,0,6.062767558,0,3,0,2,FALSE,2,2,13.13134268,1.224744981,12,27.5,0
4911,38706,99.51349343,5.360375127,2,2,35.79513927,0,7,0,3,FALSE,5,3,10.77667438,1.05044108,10.5,30.2,0
3729,34269,93.39300935,5.040266578,2,0,28.14155345,0,4,0,2,FALSE,1,3,13.55134283,2.286183103,9.1,28.4,0
18156,31606,28.50088058,2.926430165,3,0,8.536341926,0,13,2,1,FALSE,7,14,10.77667438,1.05044108,9.1,30.5,0
9008,32032,41.39486356,3.235147923,3,1,10.20867228,0,6,1,3,FALSE,6,6,8.887484884,1.409349234,8.9,26.2,0
7674,35795,36.89975505,1.950207723,3,3,10.99263575,0,6,2,2,FALSE,4,23,8.887484884,1.409349234,6.5,21.2,0
8390,43412,18.28991462,0.529568829,3,4,4.624492619,0,6,0,2,FALSE,4,9,12.51058988,2.552547446,8.9,28.4,0
7343,28619,39.80830793,3.862294078,3,0,17.7358102,0,6,1,5,FALSE,5,7,8.124539131,1.069123552,10.4,27,0
181000,34409,18.67339571,0.890584122,34,17,3.515948989,3,100,12,19,FALSE,136,129,9.549006101,0.747406627,9.9,29.7,1
21794,24155,0,8.062621373,8,0,0,0,11,0,8,FALSE,8,9,11.41667358,1.242679735,14.2,37.8,1
106518,32005,20.66175327,1.891734782,14,14,5.967595595,3,47,3,17,FALSE,101,53,9.703633786,1.072691744,11.7,32.5,1
3802,45385,10.59745629,2.293149224,1,1,2.343446215,0,5,0,1,FALSE,2,5,13.13134268,1.224744981,10.2,27,0
1224,37727,98.24149212,0.780413671,0,0,26.41253127,0,1,0,0,FALSE,0,1,13.13134268,1.224744981,9.7,27.8,0
10619,24068,2.26513267,4.081324717,4,0,1.022882526,0,9,0,4,FALSE,6,0,10.9781941,0.73534796,14,34.6,0
7901,26683,43.62455616,0.797338273,2,2,22.10648042,0,7,0,6,FALSE,7,14,8.124539131,1.069123552,9.5,24,0
11410,25951,24.58828961,3.52836185,0,0,6.524480323,0,9,0,2,FALSE,0,0,12.31505542,0.916089934,13.2,33.2,0
83648,41473,19.33663241,1.236980378,13,3,2.777487088,2,38,5,10,TRUE,54,43,9.549006101,0.747406627,10.9,30.8,1
2288,24198,74.72997543,6.421213512,1,0,38.25544484,0,0,0,2,FALSE,1,1,13.22995017,1.060774254,11.6,33.1,0
21642,28569,0.703386738,3.176207494,2,1,0.247265173,0,5,1,3,FALSE,6,8,12.27079455,0.953634165,10.2,29.9,1
245908,24221,17.89716072,0.987820014,46,9,8.833409959,3,98,14,54,FALSE,141,121,13.13134268,1.224744981,9.1,28.4,1
738,33054,99.99999978,4.06249998,1,0,26.09970648,0,1,0,0,FALSE,1,0,13.55134283,2.286183103,9.6,28.6,0
308067,41170,43.07905337,1.491590389,43,38,6.388199145,8,82,20,28,TRUE,183,200,8.898951226,0.961596182,6.9,26.5,1
12862,28129,4.323936047,1.455798801,6,2,1.957264263,1,13,0,5,FALSE,7,19,10.99772869,0.626018485,8.8,29.8,0
5592,39710,80.36648813,2.809156401,5,1,25.22562935,0,5,0,5,FALSE,1,9,13.08077594,1.652914943,7.9,27.4,1
26069,27280,10.27608851,3.457218912,3,3,5.381290936,1,20,1,6,TRUE,15,22,13.13427904,1.424865129,12.9,32.6,0
66460,28566,33.43851893,1.71299589,14,6,12.62179665,3,30,10,13,TRUE,49,61,8.124539131,1.069123552,8.6,24.8,0
31530,31138,7.250536032,3.491613733,9,3,2.989787161,1,23,3,7,FALSE,20,7,13.06603005,1.313646519,12.8,34.7,0
6948,32662,27.14932132,1.944194372,6,1,9.921756039,0,4,0,5,FALSE,4,17,8.124539131,1.069123552,9.6,27.2,0
11044,31232,0.831333691,3.1255358,2,0,0.146518582,0,4,1,3,TRUE,4,6,8.898951226,0.961596182,9,27.4,0
21179,30095,3.491535873,2.593746311,2,1,1.371611095,1,21,1,4,TRUE,9,19,13.13427904,1.424865129,13.2,29.2,0
20930,29136,16.23791687,2.454497839,1,1,5.985839411,0,10,0,2,FALSE,7,19,10.51943013,1.138312513,9.7,30.6,0
25870,32065,47.0440382,2.690497366,2,1,14.60425361,1,14,1,3,TRUE,16,16,12.64728619,1.678405334,8.9,31.4,0
60171,43121,16.68431125,2.790030022,15,9,4.098503862,1,41,11,14,FALSE,44,81,8.365777702,0.535417021,8.5,25.9,0
45970,39311,31.71195913,2.191290875,7,6,10.89956588,1,29,4,10,TRUE,40,36,13.55134283,2.286183103,6.8,29.5,0
5514,37202,28.83392573,1.7265364,4,0,8.881755017,0,6,1,4,FALSE,2,5,13.55134283,2.286183103,9.4,28.2,0
25068,24925,3.739851209,5.761652279,6,0,1.485844732,0,27,1,7,FALSE,7,5,13.13427904,1.424865129,11.6,30.7,0
9545,30314,33.77727058,1.501165112,2,2,12.43209724,1,6,1,3,FALSE,6,11,12.64728619,1.678405334,11.1,29.9,0
16128,30234,31.40125523,2.409975787,8,2,12.83647296,1,13,1,7,FALSE,11,27,10.51943013,1.138312513,9.1,27.4,0
61302,27540,14.15994725,2.29550935,7,4,5.908888868,1,33,2,10,FALSE,55,36,12.18051878,1.521881327,9.6,31.1,0
22386,31786,15.77134685,3.59854774,5,1,5.855076066,1,13,1,4,FALSE,6,19,8.898951226,0.961596182,9.1,26.9,0
4142,43305,99.99289073,4.48913507,4,0,26.95106501,0,3,2,3,FALSE,1,5,12.51058988,2.552547446,9,27.5,0
1911,36915,99.7479208,4.288297449,1,0,29.39619392,0,1,0,1,TRUE,2,0,13.13134268,1.224744981,10.4,27.8,1
192792,31322,20.28114089,2.253184537,27,16,7.374706098,4,108,5,24,FALSE,158,104,12.31505542,0.916089934,11.1,33.1,1
33820,30209,6.455666282,4.196828389,8,2,2.38715292,0,23,2,6,TRUE,27,48,10.25076102,1.358123605,10.4,27.1,0
21216,28087,8.815625844,8.887016741,6,1,4.747871044,0,13,0,7,FALSE,7,5,10.25076102,1.358123605,13.8,35.9,0
7885,26364,6.462171643,3.021948692,1,0,3.264300987,0,8,1,2,TRUE,5,7,10.77667438,1.05044108,10.3,29.4,0
19979,25764,9.779245364,4.703871531,5,0,4.184392981,0,14,0,5,TRUE,3,10,13.22995017,1.060774254,11.1,29.7,0
28143,29246,7.491387581,3.689914378,4,2,3.409223637,1,18,1,10,FALSE,16,23,10.99078913,0.954011703,11.9,34.5,1
14472,27169,13.814822,1.549542117,2,2,5.647405934,0,7,0,2,FALSE,6,7,13.13134268,1.224744981,11.3,28,0
14902,30238,19.41372924,1.42302674,7,1,4.283009632,0,11,2,3,FALSE,14,59,7.778857766,0.686203567,4.7,17.4,0
231679,30545,28.41089678,3.205588667,26,16,12.5016497,4,147,12,15,FALSE,194,122,13.13134268,1.224744981,10.1,31.4,1
410263,40953,11.91203993,0.916907556,107,29,3.117996712,2,111,56,57,TRUE,231,366,8.590151677,0.886967643,7.8,22.7,1
9113,40826,6.439731381,0.197955189,2,1,0.944860876,0,4,1,2,FALSE,2,4,13.55134283,2.286183103,8.1,30.1,1
160081,34194,19.18531652,2.68581257,17,13,4.833615551,2,65,13,17,TRUE,82,84,10.17633727,1.782014231,11.4,32.4,1
108693,43622,30.09238561,2.194136007,29,18,5.147106114,0,29,11,8,FALSE,87,70,8.102654432,0.848486616,8.1,27.5,1
5119,32205,11.55744825,2.560484146,2,0,3.436534767,0,6,0,2,FALSE,2,4,13.11203063,1.247799097,9.3,27.9,0
13926,29494,1.871717252,1.03200918,5,1,0.514937598,0,8,1,5,FALSE,5,9,8.898951226,0.961596182,9.2,28.2,0
23790,22386,11.91751304,6.167356249,2,2,5.958986859,1,18,0,1,FALSE,12,6,13.74378556,1.291363538,12.6,35,0
19931,27199,5.992827502,3.616935083,5,2,2.729508887,1,12,0,5,FALSE,12,11,12.27079455,0.953634165,11,30,0
62330,28882,33.25893284,1.550109536,12,3,10.94011225,1,40,3,9,FALSE,56,35,10.99078913,0.954011703,12.4,31.4,1
5082,33122,15.56685315,3.179855916,3,1,4.663211168,0,1,0,1,FALSE,1,11,8.898951226,0.961596182,9.6,26.7,1
160114,29560,26.47846546,3.86151599,24,13,9.857535681,4,80,11,26,FALSE,92,91,9.142336596,0.840354004,9.7,32.8,1
536898,45008,30.64007153,2.015956914,77,83,6.496616595,4,176,52,43,TRUE,370,350,10.17633727,1.782014231,7.9,27.2,1
14940,23420,7.785098788,4.240616177,4,0,4.194531738,0,10,1,0,TRUE,6,6,13.74378556,1.291363538,13.1,32.5,0
47421,32911,9.608085966,2.636880548,8,4,3.273753569,1,39,4,7,TRUE,31,31,11.87019433,1.546710785,10.2,30.3,0
12825,23325,37.77805011,3.295203128,3,0,13.71962209,1,5,0,3,FALSE,3,3,10.77667438,1.05044108,8.2,30.8,1
111866,28543,8.945768988,3.05507325,16,7,4.067403959,1,56,0,23,TRUE,55,41,10.25076102,1.358123605,8.9,31.7,0
3017,42120,93.32125011,3.477096583,2,0,33.63310553,0,1,1,3,FALSE,0,6,13.08077594,1.652914943,9.5,29.9,0
158819,34980,28.20424439,1.34818437,27,15,6.350598449,2,76,7,21,FALSE,90,97,10.99078913,0.954011703,11.6,29.1,1
7001,29503,43.64053916,1.393981702,2,2,15.99024765,0,10,0,3,TRUE,5,17,12.12789614,1.007802994,9.1,25.4,0
17044,30955,4.755104224,1.468100008,4,2,1.503684727,0,11,1,4,FALSE,9,12,10.77667438,1.05044108,9.5,29.2,1
4800,32144,51.62086852,3.421082307,1,0,19.10014696,0,2,0,1,FALSE,1,1,7.778857766,0.686203567,7.3,21.7,0
61562,34432,5.237753611,1.578368907,16,8,1.594580461,1,39,11,14,FALSE,48,79,10.51943013,1.138312513,8.1,27.9,0
46638,24231,13.63130288,7.259936681,11,3,6.78462539,1,27,1,12,TRUE,25,31,10.9781941,0.73534796,12.8,32.7,0
163582,42405,11.62600165,0.980644388,26,21,2.917375044,4,76,10,28,FALSE,126,127,13.11203063,1.247799097,7.7,26.5,1
41498,37357,22.28316879,3.637862046,11,4,5.026223629,1,23,6,5,FALSE,36,53,9.703633786,1.072691744,10.6,30.2,0
1897,31315,99.9999998,4.445817871,2,0,49.65538565,0,1,0,3,FALSE,3,6,8.887484884,1.409349234,8,25.5,0
28353,36512,19.90584759,1.29862418,4,4,5.780725449,1,18,5,5,TRUE,28,22,12.64728619,1.678405334,7.7,29.6,0
235684,45958,39.61011066,1.54363861,21,33,5.072193602,2,50,15,17,TRUE,113,144,11.67903545,1.773987916,6.2,25.8,1
12527,31467,19.48670712,1.788825405,2,2,5.345113402,1,9,0,3,TRUE,6,12,13.11203063,1.247799097,8.5,26.9,0
26872,28492,2.810361733,3.817422973,5,1,1.19955275,1,12,0,6,FALSE,13,15,13.22995017,1.060774254,11.6,31.4,0
8124,15924,2.072089279,7.553247135,1,1,1.001585277,0,3,0,1,FALSE,0,1,11.41667358,1.242679735,12.3,31.2,0
5774,22979,59.20150054,6.324614441,1,1,25.71928497,0,6,3,3,FALSE,1,12,10.25076102,1.358123605,12.3,30.8,0
14704,31797,16.25782084,7.176737933,2,1,8.538197327,0,18,2,2,TRUE,8,4,8.417275916,0.974292275,11.2,30.1,1
149954,31565,26.99146727,2.918512022,23,15,11.3023869,4,85,6,30,TRUE,115,113,10.25076102,1.358123605,10.3,31.4,1
66748,21384,29.70389565,3.416058158,6,2,11.312934,1,36,1,4,TRUE,28,33,13.13134268,1.224744981,8.8,31.3,0
15608,38718,13.57778258,1.062514695,4,1,3.632691312,1,12,1,6,FALSE,9,12,13.55134283,2.286183103,9.5,32.1,0
41116,32447,22.82652895,3.171414161,2,3,10.31780936,0,21,2,3,FALSE,14,25,11.87019433,1.546710785,10.8,31.5,1
297015,33307,39.90845631,2.525801702,46,22,12.95718348,6,156,23,31,FALSE,176,173,8.417275916,0.974292275,11,28.5,1
169390,32223,29.98171152,1.887022962,28,9,8.121000384,3,61,13,13,FALSE,96,157,9.130029932,0.979232698,8.3,27.7,1
19329,23357,22.25993363,5.320207589,3,4,8.734095141,0,14,0,3,FALSE,6,9,8.417275916,0.974292275,12,32,0
20389,29964,21.48581219,1.489488036,4,3,5.938448182,1,19,5,7,FALSE,7,22,11.67903545,1.773987916,8.3,27.3,0
149487,46651,35.83418739,1.926642696,27,24,4.019522462,0,46,14,11,TRUE,84,104,8.102654432,0.848486616,7.8,26.9,1
1006503,42529,28.94666391,1.36151502,125,114,7.989740812,13,452,60,49,TRUE,822,798,13.13134268,1.224744981,6.8,22.7,1
63127,30529,4.596041935,4.376902835,12,5,2.235117565,1,32,2,15,FALSE,32,27,10.25076102,1.358123605,10.8,32.8,0
55164,36948,20.53108831,0.883106528,6,7,5.095343716,2,26,4,5,FALSE,49,30,12.64728619,1.678405334,8.7,32.3,0
17751,29363,11.87738791,3.004154826,3,0,4.04451328,1,8,0,2,FALSE,9,8,12.18051878,1.521881327,9.4,32.4,1
17721,29096,0,2.167554018,3,2,0,0,9,0,1,FALSE,6,6,13.13427904,1.424865129,10.2,28.4,1
2712,38714,99.86259423,3.23299946,2,0,33.55679789,0,1,1,4,FALSE,2,4,13.08077594,1.652914943,8.8,27.9,0
9510,35681,33.73630866,1.354736234,3,0,9.457532144,0,7,0,5,TRUE,7,15,13.11203063,1.247799097,9,28.1,0
109067,33889,21.57398218,1.782310066,18,10,6.636885536,3,39,5,8,FALSE,71,80,12.27079455,0.953634165,9.8,30.5,1
21483,27224,4.912130286,2.631386977,4,0,1.750622604,0,9,1,4,FALSE,9,10,12.27079455,0.953634165,9.5,29.4,1
252302,27461,14.30604459,1.615926823,57,16,5.504610526,1,74,14,54,TRUE,125,84,8.590151677,0.886967643,7.5,31.4,1
198489,29871,33.56191824,1.971312673,37,12,12.50336452,2,116,12,37,FALSE,146,135,13.13427904,1.424865129,12.3,33.3,1
6476,46443,11.3333232,1.603408885,3,0,2.931987169,0,2,0,2,FALSE,3,2,13.55134283,2.286183103,7.9,28.8,0
68744,30893,8.192462198,2.245535935,12,1,3.618010198,1,48,4,12,TRUE,44,36,10.99078913,0.954011703,11,32.8,0
36300,32400,20.38802711,1.253716753,5,6,9.147089426,2,10,5,5,FALSE,22,19,12.64728619,1.678405334,7.9,32.1,0
9646,34997,35.75302967,3.112282633,5,1,14.99259642,0,4,0,5,FALSE,4,5,8.590151677,0.886967643,8.2,22.8,0
46270,29618,31.79381913,5.755724898,2,5,16.38997123,1,30,2,3,TRUE,30,24,13.06603005,1.313646519,10.8,32.4,0
205884,32576,28.31023604,2.577099407,30,21,10.68725872,5,117,5,29,TRUE,144,120,10.25076102,1.358123605,10.2,27.2,1
31265,22532,8.948625307,1.380522705,5,3,5.567491504,2,8,2,7,TRUE,23,35,8.124539131,1.069123552,7.7,27.8,0
26979,25175,16.67942053,5.283480848,5,3,8.967920564,1,18,2,0,FALSE,24,10,13.74378556,1.291363538,12.6,33.5,0
100500,33950,21.07824739,2.434556077,14,6,7.332037672,3,63,9,18,TRUE,83,75,12.31505542,0.916089934,12.4,33.2,1
16390,27707,21.132402,3.007367559,4,3,7.418969006,1,11,1,5,FALSE,11,21,9.142336596,0.840354004,10.3,30.2,0
44795,30892,30.66895511,4.339816463,5,1,10.13273535,1,16,4,4,FALSE,25,31,9.130029932,0.979232698,8.5,29.4,0
2743,35289,98.15854031,3.153634795,4,0,36.7200987,0,1,1,1,FALSE,0,3,12.64728619,1.678405334,10.6,29.2,0
11544,19525,31.7020711,3.785733333,3,0,22.09594713,0,7,0,2,FALSE,6,4,13.13134268,1.224744981,8.7,27.8,0
102526,34599,15.25368092,1.287606274,10,15,3.044294691,3,39,3,11,FALSE,78,54,9.703633786,1.072691744,11.1,29.3,1
17564,29482,23.08202595,2.572299279,3,3,7.816673618,0,14,1,3,FALSE,15,12,10.77667438,1.05044108,8.9,30.5,0
42236,29630,18.71951717,2.819565762,9,4,4.834809521,0,19,0,5,FALSE,25,26,9.275093311,1.440967568,8,26.7,0
117490,27621,24.25285118,1.601459393,13,12,6.952613959,3,56,7,12,FALSE,74,72,12.27079455,0.953634165,10.4,31,1
22171,24742,6.616501153,4.335540337,6,0,4.102709211,0,13,0,0,FALSE,7,8,13.74378556,1.291363538,13.4,31.6,0
35286,29886,4.649992899,2.812371518,8,0,1.585053494,0,15,1,4,FALSE,19,28,9.275093311,1.440967568,8.5,29.9,0
34988,29738,14.98866329,3.179340801,8,4,5.916297251,2,19,2,6,FALSE,30,16,9.549006101,0.747406627,11.4,26,1
403,26628,97.38463268,15.21739118,0,0,33.13502061,0,0,0,0,FALSE,0,0,13.13134268,1.224744981,9.4,27.6,0
64413,29667,17.60234522,2.773349729,24,3,7.733389599,0,25,2,12,FALSE,29,38,8.590151677,0.886967643,9.2,25.8,0
33865,26881,38.18642584,2.715924809,5,1,13.82651512,1,13,0,4,FALSE,16,12,13.13134268,1.224744981,9.6,26.2,0
19657,26339,14.87225965,1.749103888,8,1,6.456813875,0,10,0,6,FALSE,12,20,8.887484884,1.409349234,8.9,22.8,0
1408,34195,27.42291929,2.091234871,1,0,8.090996465,0,2,0,1,TRUE,0,3,7.778857766,0.686203567,6.7,21.6,0
436987,27933,14.2989768,1.752229327,110,20,8.05591299,3,128,29,78,TRUE,202,205,8.590151677,0.886967643,7.6,31.6,1
6043,32162,30.02026271,2.43272094,2,0,9.747823981,0,3,0,2,FALSE,0,4,8.898951226,0.961596182,9.5,26.8,1
20939,30484,5.592541663,1.68834974,3,2,1.778248964,0,12,2,6,TRUE,8,19,13.11203063,1.247799097,8.4,29,0
94165,34375,25.51544952,2.467509273,13,10,9.702492724,4,48,4,14,TRUE,87,79,11.41667358,1.242679735,8.4,28.4,1
17564,29494,0,2.360380465,7,1,0,0,7,1,5,FALSE,10,22,9.142336596,0.840354004,10.4,30,0
11541,31039,18.65292256,0.930595486,3,2,6.642742624,0,7,0,3,FALSE,5,9,10.36691348,1.751520385,8.5,27,0
17971,29466,16.49207295,4.135575538,4,2,7.914343972,1,5,0,5,FALSE,9,12,12.18051878,1.521881327,12.3,31.4,0
16802,30722,12.52871129,2.056490001,3,0,5.265927745,0,6,0,5,FALSE,5,11,8.898951226,0.961596182,8.7,27.1,0
12412,25899,28.93717862,5.724304899,2,1,10.79547545,0,8,1,2,TRUE,2,6,10.77667438,1.05044108,9.3,30.5,1
70195,29829,20.5427608,1.633983111,11,6,7.889665522,2,51,1,10,FALSE,52,46,12.27079455,0.953634165,10.8,29.1,0
92231,32968,29.42761649,3.287530966,13,9,9.459909377,3,48,7,11,TRUE,84,44,13.13134268,1.224744981,9.5,28.8,1
9054,34856,28.61941162,3.244446263,7,1,10.53087762,0,5,0,2,FALSE,8,12,13.13134268,1.224744981,8.2,25.5,0
39924,37441,11.22450267,2.738419032,16,8,3.658266291,0,36,6,7,FALSE,30,74,8.17218526,0.932108828,8.7,23.9,0
13474,24815,15.81618589,5.393786418,1,0,7.113390423,0,9,0,2,FALSE,5,0,9.703633786,1.072691744,10.4,30.6,0
54228,34204,27.84406737,2.770934333,6,4,8.005152203,2,36,2,7,FALSE,36,16,13.13134268,1.224744981,10.4,28.4,1
63874,27234,39.48714229,1.836093576,8,6,11.08092244,1,34,2,11,FALSE,43,30,13.13427904,1.424865129,11.1,29.9,1
44437,30789,14.40523156,2.575230895,6,2,5.346524092,2,26,6,7,TRUE,20,27,10.51943013,1.138312513,8.7,27.5,0
366633,34960,30.51795096,1.339140971,54,35,5.897007068,7,131,10,31,FALSE,241,200,9.703633786,1.072691744,10.6,30.5,1
43578,27297,4.312917465,2.644454577,6,3,2.073931613,2,31,1,10,TRUE,27,17,9.703633786,1.072691744,10.1,29.2,0
77,28208,99.9999994,0,0,0,0,0,0,0,0,FALSE,0,0,13.13134268,1.224744981,11.3,27.5,0
12447,42070,11.16088384,2.248484385,4,0,2.26008305,0,7,1,5,TRUE,1,12,13.11203063,1.247799097,8.6,28,1
198533,34817,15.99401558,1.701644154,28,18,3.522125606,2,67,5,29,TRUE,110,86,10.25076102,1.358123605,7.6,27.5,1
9476,30501,1.415297365,2.234094931,4,0,0.773916785,0,7,1,6,TRUE,4,4,13.22995017,1.060774254,12.1,29.3,0
52392,35303,15.32311139,2.443792672,9,4,5.868125794,0,33,3,10,FALSE,31,53,10.51943013,1.138312513,8.3,28.5,0
327803,41780,25.4828192,3.012848705,137,23,12.06167226,2,125,29,62,TRUE,247,350,13.06603005,1.313646519,12.1,29.5,1
959013,68975,15.71999596,0.404398683,204,129,1.220706071,2,174,75,64,FALSE,727,586,7.590923239,0.826373924,7.3,19.3,1
943177,45061,19.83099575,1.050124663,184,52,4.009452,10,263,101,72,TRUE,920,719,8.014882896,0.730401536,8.4,20.8,1
2020,42731,63.51753553,1.38115248,2,0,20.03583466,0,1,0,1,FALSE,0,1,13.55134283,2.286183103,9.7,28.5,0
43284,27500,25.25013973,2.317564535,11,3,9.878698286,1,26,1,6,FALSE,24,21,12.18051878,1.521881327,13.8,36.1,1
248800,41527,31.76223125,1.641762916,45,23,6.22151362,4,74,25,26,TRUE,157,174,7.990852609,1.056841824,8.2,28.4,1
6955,37113,29.06925794,4.451256931,4,0,9.166466019,0,6,0,5,FALSE,6,8,7.66729709,1.413655216,6.3,31.4,0
15738,33047,37.47623159,1.931924614,5,1,14.53943306,0,10,2,3,FALSE,11,34,8.887484884,1.409349234,7,18.2,0
15673,23662,26.10979767,3.072301233,3,1,11.98001128,0,12,1,2,TRUE,2,9,12.18051878,1.521881327,9.8,29.1,1
7128,29585,6.043070844,0.797048792,2,0,1.415625748,0,7,0,3,TRUE,3,4,13.13134268,1.224744981,9.7,27.3,0
51288,26850,5.147831161,3.146117638,5,1,2.51716883,1,26,0,7,FALSE,29,24,10.99078913,0.954011703,11.4,30.4,1
24766,29121,3.047403873,9.273461177,7,0,1.217878453,0,23,0,7,FALSE,8,9,11.41667358,1.242679735,14.7,32.7,1
157345,34525,15.53680598,1.090443565,34,33,4.438370666,8,47,16,24,TRUE,128,186,8.124539131,1.069123552,6.5,18.1,1
52799,29153,26.88685681,3.322239707,5,4,8.661333042,1,21,0,5,TRUE,24,25,13.13134268,1.224744981,11.3,28.4,1
5246,24760,100.0000002,4.686312573,4,0,34.59908229,0,5,0,3,FALSE,2,3,6.954297724,0.387917907,11.3,26.2,0
49989,25208,13.73243831,3.418227184,6,2,7.264825107,1,36,2,12,FALSE,20,22,11.87019433,1.546710785,11.6,29.1,1
15435,29506,12.59062783,2.785380161,3,1,3.861544924,0,6,1,3,FALSE,7,10,8.898951226,0.961596182,9.5,27.8,0
5914,25765,1.482010287,8.28732061,1,0,0.785423551,0,6,0,1,FALSE,1,3,13.13427904,1.424865129,14.7,31.8,0
101923,36156,22.8018885,2.989933128,18,10,6.231038037,2,68,7,21,FALSE,70,59,10.25076102,1.358123605,10.9,29.9,1
10300,31791,2.592638298,2.38022296,3,1,1.243780137,0,5,0,4,FALSE,8,8,12.27079455,0.953634165,10.6,30.2,0
34275,35851,17.11233227,2.005971022,9,3,4.130576818,1,19,0,7,FALSE,31,22,8.898951226,0.961596182,8.6,27.1,0
230942,48245,20.75109448,1.470379099,35,26,1.804304691,3,69,13,27,TRUE,178,139,7.590923239,0.826373924,8.5,26.3,1
3799,35664,7.513269807,1.486805369,1,0,2.412009122,0,3,0,1,FALSE,2,5,13.55134283,2.286183103,10.1,28.5,0
21737,25442,53.68763281,4.323562492,4,0,23.24244213,1,12,0,2,FALSE,8,8,13.13134268,1.224744981,10.4,27.1,0
22231,36152,19.90183129,5.647334849,7,3,4.982360932,0,11,1,5,FALSE,10,8,13.06603005,1.313646519,12.4,33.9,1
8761,28738,22.01388737,2.20834371,4,0,9.257921409,0,6,1,4,FALSE,4,10,10.99772869,0.626018485,10.1,27,0
45378,25581,14.42511907,3.451604636,3,5,6.168836062,2,23,2,7,FALSE,22,29,9.142336596,0.840354004,9.3,31.5,0
27144,28517,5.062943367,5.398646444,4,2,2.489243196,1,16,3,10,TRUE,16,22,10.25076102,1.358123605,8.5,24.4,0
666301,63434,34.69618068,1.801489849,101,127,3.649731472,6,244,68,51,TRUE,393,563,8.304766434,0.852798333,7.4,19.4,1
1146721,52321,29.65972051,1.446856525,221,163,5.06712872,15,352,100,276,TRUE,894,802,11.67903545,1.773987916,6.1,22.5,1
2076,29144,61.58834268,3.368018221,3,0,20.35635232,0,0,0,1,FALSE,0,3,8.887484884,1.409349234,7.7,23.8,0
98360,30890,28.0012974,1.834357046,16,9,11.45250272,2,63,2,11,FALSE,76,53,10.99078913,0.954011703,12,29.1,1
16864,25775,13.33088028,2.68005907,5,1,5.511238678,0,8,0,6,TRUE,11,7,10.99078913,0.954011703,13.3,33,1
14767,34521,29.89509452,6.16250981,6,1,13.76555479,1,10,0,8,FALSE,6,10,8.898951226,0.961596182,9.5,27.5,0
7090,40613,1.061505975,0.952269258,2,0,0.346776288,0,6,0,2,TRUE,3,10,13.11203063,1.247799097,8.8,28.4,0
